place_id,user_name,user_rating
78910,user_10375,5.0
78910,user_4465,5.0
78910,user_9447,5.0
78910,user_5138,5.0
78910,user_9447,5.0
78910,user_2275,5.0
78910,user_9205,4.0
78910,user_9551,5.0
78910,user_5792,3.0
78910,user_8304,4.0
78910,user_9231,5.0
78910,user_5725,5.0
78910,user_3606,4.0
78910,user_6499,5.0
78910,user_9103,5.0
78910,user_9103,5.0
78910,user_1601,5.0
78910,user_3505,5.0
78910,user_6496,5.0
78910,user_6191,4.0
78910,user_5558,5.0
78910,user_1911,5.0
78910,user_7394,4.0
78910,user_7394,4.0
78910,user_8292,5.0
78910,user_5182,4.0
78910,user_2773,4.0
78910,user_10809,5.0
78910,user_7898,5.0
78910,user_8180,5.0
78910,user_6345,4.0
78910,user_8996,5.0
78910,user_6345,4.0
78910,user_6345,4.0
78910,user_3789,5.0
78910,user_9916,5.0
78910,user_4502,5.0
78910,user_9298,5.0
78910,user_8819,5.0
78910,user_4184,5.0
78910,user_4476,5.0
78910,user_6774,5.0
78910,user_7783,5.0
78910,user_2099,4.0
78910,user_9922,5.0
78910,user_2187,5.0
78910,user_8009,5.0
78910,user_10020,5.0
78910,user_9403,5.0
78910,user_8049,5.0
78910,user_9464,4.0
78910,user_9095,5.0
78910,user_4235,5.0
78910,user_9462,5.0
78910,user_4411,5.0
78910,user_6651,4.0
78910,user_4994,5.0
78910,user_8009,5.0
78910,user_10360,4.0
78910,user_3771,5.0
78910,user_4162,4.0
78910,user_2180,4.0
78910,user_2277,5.0
78910,user_4683,5.0
78910,user_7706,5.0
78910,user_4999,4.0
78910,user_10216,5.0
78910,user_8784,4.0
78910,user_6725,5.0
78910,user_4894,5.0
78910,user_5678,5.0
78910,user_9580,5.0
78910,user_7570,5.0
78910,user_3322,5.0
78910,user_3591,5.0
78910,user_3591,5.0
78910,user_6453,5.0
78910,user_5369,5.0
78910,user_1679,5.0
78910,user_5210,5.0
78910,user_5641,5.0
78910,user_5336,5.0
78910,user_1333,5.0
78910,user_9258,5.0
78910,user_3207,5.0
78910,user_5678,5.0
78910,user_2866,5.0
78910,user_2870,5.0
78910,user_8730,5.0
78910,user_6108,5.0
78910,user_10439,5.0
78910,user_10681,5.0
78910,user_10681,5.0
78910,user_9998,4.0
78910,user_9571,5.0
78910,user_4358,5.0
78910,user_9451,5.0
78910,user_9301,5.0
78910,user_1839,5.0
78910,user_9432,5.0
78910,user_4366,5.0
78910,user_11004,5.0
78910,user_8589,5.0
78910,user_6629,4.0
78910,user_4557,5.0
78910,user_5817,5.0
78910,user_7666,4.0
78910,user_8256,5.0
78910,user_5080,5.0
78910,user_4358,5.0
78910,user_9269,4.0
78910,user_11004,5.0
78910,user_9970,5.0
78910,user_4366,5.0
78910,user_3310,4.0
78910,user_9323,4.0
78910,user_9064,4.0
78910,user_7789,5.0
78910,user_8735,5.0
78910,user_9252,5.0
78910,user_3705,4.0
78910,user_10079,4.0
78910,user_10079,4.0
78910,user_4394,4.0
78910,user_4460,5.0
78910,user_5206,5.0
78910,user_1831,5.0
78910,user_2871,5.0
78910,user_2675,4.0
78910,user_4985,5.0
78910,user_10079,5.0
78910,user_10079,5.0
78910,user_10079,5.0
78910,user_6246,5.0
78910,user_3000,5.0
78910,user_3161,5.0
78910,user_6956,5.0
78910,user_5441,5.0
78910,user_5492,5.0
78910,user_5533,5.0
78910,user_6343,4.0
78910,user_1557,4.0
78910,user_3175,4.0
78910,user_8699,5.0
78910,user_3808,4.0
78910,user_3099,5.0
78910,user_1557,4.0
78910,user_6925,5.0
78910,user_1557,4.0
78910,user_1557,4.0
78910,user_10680,5.0
78910,user_10408,4.0
78910,user_3821,5.0
78910,user_10788,5.0
78910,user_4353,5.0
78910,user_9804,5.0
78910,user_6009,5.0
78910,user_4347,5.0
78910,user_9333,5.0
78910,user_9529,4.0
78910,user_4494,5.0
78910,user_4399,5.0
78910,user_9555,5.0
78910,user_8289,5.0
78910,user_6633,4.0
78910,user_3821,5.0
78910,user_8796,5.0
78910,user_9658,5.0
78910,user_4353,5.0
78910,user_3876,5.0
78910,user_10331,5.0
78910,user_4194,5.0
78910,user_8880,5.0
78910,user_9819,4.0
78910,user_9275,4.0
78910,user_2292,4.0
78910,user_9829,5.0
78910,user_4324,5.0
78910,user_5785,5.0
78910,user_9171,5.0
78910,user_1832,5.0
78910,user_9454,5.0
78910,user_1580,4.0
78910,user_5776,5.0
78910,user_3282,5.0
78910,user_5437,4.0
78910,user_5751,5.0
78910,user_3897,5.0
78910,user_6958,4.0
78910,user_3297,5.0
78910,user_1446,5.0
78910,user_1446,5.0
78910,user_5038,5.0
78910,user_1446,5.0
78910,user_5668,5.0
78910,user_1446,5.0
78910,user_2901,5.0
78910,user_10400,5.0
78910,user_6546,5.0
78910,user_10734,5.0
78910,user_5176,4.0
78910,user_9640,4.0
78910,user_10716,4.0
78910,user_2982,4.0
78910,user_9742,4.0
78910,user_8849,5.0
78910,user_8634,4.0
78910,user_7430,5.0
78910,user_4921,5.0
78910,user_8391,1.0
78910,user_10176,5.0
78910,user_9717,5.0
78910,user_4007,5.0
78910,user_10128,5.0
78910,user_4539,4.0
78910,user_8965,5.0
78910,user_4487,5.0
78910,user_9693,1.0
78910,user_2771,5.0
78910,user_4544,5.0
78910,user_9530,5.0
78910,user_10328,5.0
78910,user_4237,4.0
78910,user_6817,5.0
78910,user_8741,5.0
78910,user_9380,4.0
78910,user_2985,4.0
78910,user_5252,4.0
78910,user_3024,5.0
78910,user_5880,5.0
78910,user_6304,5.0
78910,user_3564,5.0
78910,user_9764,5.0
78910,user_10193,4.0
78910,user_9719,5.0
78910,user_1864,5.0
78910,user_6295,4.0
78910,user_5880,5.0
78910,user_2529,5.0
78910,user_10290,5.0
78910,user_8785,5.0
78910,user_5368,4.0
78910,user_5403,4.0
78910,user_8713,5.0
78910,user_9110,5.0
78910,user_9431,5.0
78910,user_6307,5.0
78910,user_2879,5.0
78910,user_1441,4.0
78910,user_1561,5.0
78910,user_4933,5.0
78910,user_2989,5.0
78910,user_7219,5.0
78910,user_3105,5.0
78910,user_3649,5.0
78910,user_5930,5.0
78910,user_1325,5.0
78910,user_8709,5.0
78910,user_7964,5.0
78910,user_9139,5.0
78910,user_10729,5.0
78910,user_3146,5.0
78910,user_1566,5.0
78910,user_7712,5.0
78910,user_7759,5.0
78910,user_1566,5.0
78910,user_1566,5.0
78910,user_9114,5.0
78910,user_8122,5.0
78910,user_9376,5.0
78910,user_5574,5.0
78910,user_3497,5.0
78910,user_6476,5.0
78910,user_10108,5.0
78910,user_3166,5.0
78910,user_4426,5.0
78910,user_4694,5.0
78910,user_1566,5.0
78910,user_8062,5.0
78910,user_4455,4.0
78910,user_6701,5.0
78910,user_8663,5.0
78910,user_6476,5.0
78910,user_5900,5.0
78910,user_1851,5.0
78910,user_1474,5.0
78910,user_1566,5.0
78910,user_1566,5.0
78910,user_2782,5.0
78910,user_9842,4.0
78910,user_10508,5.0
78910,user_10157,5.0
78910,user_1566,5.0
78910,user_10042,5.0
78910,user_3936,5.0
78910,user_1475,5.0
78910,user_8814,4.0
78910,user_10108,5.0
78910,user_2537,5.0
78910,user_2892,5.0
78910,user_6256,5.0
78910,user_7063,5.0
78910,user_5597,5.0
78910,user_5564,5.0
78910,user_2799,5.0
78910,user_4820,5.0
78910,user_6460,5.0
78910,user_1336,5.0
78910,user_5666,5.0
78910,user_3514,5.0
78910,user_1623,5.0
78910,user_3514,5.0
78910,user_3640,5.0
78910,user_7578,5.0
78910,user_3039,5.0
78910,user_5916,5.0
78910,user_3841,5.0
78910,user_1623,5.0
78910,user_3039,5.0
78910,user_9477,5.0
78910,user_9959,5.0
78910,user_10040,5.0
78910,user_2837,5.0
78910,user_9478,5.0
78910,user_7810,4.0
78910,user_3604,4.0
78910,user_7450,5.0
78910,user_3639,5.0
78910,user_3026,5.0
78910,user_4054,5.0
78910,user_9553,4.0
78910,user_4349,5.0
78910,user_8371,5.0
78910,user_6013,5.0
78910,user_4113,5.0
78910,user_4437,4.0
78910,user_4905,5.0
78910,user_9283,5.0
78910,user_3562,5.0
78910,user_8046,5.0
78910,user_9833,5.0
78910,user_9174,4.0
78910,user_6480,5.0
78910,user_9477,5.0
78910,user_9283,5.0
78910,user_6570,5.0
78910,user_8046,5.0
78910,user_4012,5.0
78910,user_2129,5.0
78910,user_4442,5.0
78910,user_8491,5.0
78910,user_8614,5.0
78910,user_8196,5.0
78910,user_4845,5.0
78910,user_3197,5.0
78910,user_10171,4.0
78910,user_9098,5.0
78910,user_9098,5.0
78910,user_8010,5.0
78910,user_4349,5.0
78910,user_9098,5.0
78910,user_1672,5.0
78910,user_2972,5.0
78910,user_9098,5.0
78910,user_9098,5.0
78910,user_9098,5.0
78910,user_2845,4.0
78910,user_3164,5.0
78910,user_6153,5.0
78910,user_2966,5.0
78910,user_2113,5.0
78910,user_3605,5.0
78910,user_3484,5.0
78910,user_9278,5.0
78910,user_5417,5.0
78910,user_6228,5.0
78910,user_7951,5.0
78910,user_4617,3.0
78910,user_3413,4.0
78910,user_5229,5.0
78910,user_4495,5.0
78910,user_4355,5.0
78910,user_7339,5.0
78910,user_7339,5.0
78910,user_7339,5.0
78910,user_1821,5.0
78910,user_3543,5.0
78910,user_10091,5.0
78910,user_3119,5.0
78910,user_3062,5.0
78910,user_4109,5.0
78910,user_3480,5.0
78910,user_8474,4.0
78910,user_10394,5.0
78910,user_9332,5.0
78910,user_8474,5.0
78910,user_2255,5.0
78910,user_9218,5.0
78910,user_4355,5.0
78910,user_8132,4.0
78910,user_4271,4.0
78910,user_4240,5.0
78910,user_8022,5.0
78910,user_8328,4.0
78910,user_4181,5.0
78910,user_7729,5.0
78910,user_2042,5.0
78910,user_8380,4.0
78910,user_9661,4.0
78910,user_9232,4.0
78910,user_5928,4.0
78910,user_8239,5.0
78910,user_4072,5.0
78910,user_1211,4.0
78910,user_5296,5.0
78910,user_5183,4.0
78910,user_9468,5.0
78910,user_2272,5.0
78910,user_6228,5.0
78910,user_3932,4.0
78910,user_3913,5.0
78910,user_6787,5.0
78910,user_5843,4.0
78910,user_5489,5.0
78910,user_2080,5.0
78910,user_5157,5.0
78910,user_3403,5.0
78910,user_2111,5.0
78910,user_3270,5.0
78910,user_2887,5.0
78910,user_1616,5.0
78910,user_7133,5.0
78910,user_7131,5.0
78910,user_4767,5.0
78910,user_1759,5.0
78910,user_3982,5.0
78910,user_3797,5.0
78910,user_6582,5.0
78910,user_8901,5.0
78910,user_8901,5.0
78910,user_8884,5.0
78910,user_7921,5.0
78910,user_6000,5.0
78910,user_6237,5.0
78910,user_2838,5.0
78910,user_11029,5.0
78910,user_8884,5.0
78910,user_8884,5.0
78910,user_8884,5.0
78910,user_5622,5.0
78910,user_8884,5.0
78910,user_8901,5.0
78910,user_8901,5.0
78910,user_8901,5.0
78910,user_8901,5.0
78910,user_1650,5.0
78910,user_4738,4.0
78910,user_6477,5.0
78910,user_7971,5.0
78910,user_9041,5.0
78910,user_4362,5.0
78910,user_10235,3.0
78910,user_4361,5.0
78910,user_5921,5.0
78910,user_1936,5.0
78910,user_3080,5.0
78910,user_2029,5.0
78910,user_10320,5.0
78910,user_5219,5.0
78910,user_7784,5.0
78910,user_4463,5.0
78910,user_8393,5.0
78910,user_9335,5.0
78910,user_3225,5.0
78910,user_9918,3.0
78910,user_5755,5.0
78910,user_8871,4.0
78910,user_2822,4.0
78910,user_5432,5.0
78910,user_8102,5.0
78911,user_694,5.0
78911,user_738,5.0
78911,user_168,5.0
78911,user_69,5.0
78911,user_154,5.0
78911,user_317,5.0
78911,user_96,5.0
78911,user_662,5.0
78911,user_500,5.0
78911,user_509,4.0
78911,user_426,5.0
78911,user_227,5.0
78911,user_141,5.0
78911,user_12,5.0
78911,user_441,5.0
78911,user_11,5.0
78911,user_255,4.0
78911,user_5,5.0
78911,user_547,4.0
78911,user_582,4.0
78911,user_440,5.0
78911,user_34,5.0
78911,user_434,5.0
78911,user_10444,5.0
78911,user_9602,5.0
78911,user_4922,5.0
78911,user_4627,4.0
78911,user_3668,4.0
78911,user_2997,3.0
78911,user_4255,4.0
78911,user_1703,4.0
78911,user_4308,5.0
78911,user_2279,5.0
78911,user_6217,5.0
78911,user_9320,3.0
78911,user_1654,5.0
78911,user_8092,5.0
78911,user_9020,5.0
78911,user_6005,4.0
78911,user_2973,4.0
78911,user_9078,4.0
78911,user_4734,4.0
78911,user_1595,3.0
78911,user_2165,4.0
78911,user_1464,5.0
78911,user_7854,4.0
78911,user_9725,5.0
78911,user_6235,5.0
78911,user_10345,4.0
78911,user_9480,5.0
78911,user_1521,5.0
78911,user_1391,5.0
78911,user_3665,5.0
78911,user_4602,5.0
78911,user_5658,4.0
78911,user_9455,5.0
78911,user_9793,3.0
78911,user_3015,5.0
78911,user_8306,4.0
78911,user_3195,4.0
78911,user_9590,4.0
78911,user_2296,4.0
78911,user_2107,5.0
78911,user_2107,5.0
78911,user_6080,5.0
78911,user_9930,5.0
78911,user_10887,5.0
78911,user_8932,4.0
78911,user_4969,4.0
78911,user_9426,5.0
78911,user_2271,5.0
78911,user_3218,5.0
78911,user_8618,4.0
78911,user_9368,5.0
78911,user_10106,5.0
78911,user_9369,3.0
78911,user_9756,4.0
78911,user_4388,5.0
78911,user_6394,4.0
78911,user_1886,4.0
78911,user_2793,5.0
78911,user_10782,5.0
78911,user_2793,4.0
78911,user_8457,5.0
78911,user_4331,5.0
78911,user_8981,4.0
78911,user_2178,5.0
78911,user_8981,4.0
78911,user_8368,5.0
78911,user_1549,5.0
78911,user_9772,5.0
78911,user_4170,5.0
78911,user_5390,5.0
78911,user_8430,4.0
78911,user_8574,4.0
78911,user_3316,5.0
78911,user_10204,5.0
78911,user_8574,4.0
78911,user_8575,3.0
78911,user_2128,5.0
78911,user_8836,5.0
78911,user_2128,5.0
78911,user_8381,4.0
78911,user_9921,4.0
78911,user_8629,5.0
78911,user_2278,5.0
78911,user_9921,4.0
78911,user_10169,5.0
78911,user_4345,5.0
78911,user_1064,5.0
78911,user_9584,5.0
78911,user_7785,4.0
78911,user_10355,5.0
78911,user_6729,5.0
78911,user_10275,4.0
78911,user_6413,5.0
78911,user_2131,5.0
78911,user_3717,5.0
78911,user_8710,5.0
78911,user_3315,4.0
78911,user_5356,3.0
78911,user_9074,4.0
78911,user_10064,4.0
78911,user_4343,5.0
78911,user_9814,5.0
78911,user_9361,5.0
78911,user_9746,4.0
78911,user_2276,5.0
78911,user_10149,5.0
78911,user_10129,5.0
78911,user_3140,4.0
78911,user_9808,5.0
78911,user_9483,4.0
78911,user_892,5.0
78911,user_9592,5.0
78911,user_9874,4.0
78911,user_7708,4.0
78911,user_10129,5.0
78911,user_10300,5.0
78911,user_8633,4.0
78911,user_9663,5.0
78911,user_4034,5.0
78911,user_8772,5.0
78911,user_1581,4.0
78911,user_6402,5.0
78911,user_9597,5.0
78911,user_5703,5.0
78911,user_5807,5.0
78911,user_9152,4.0
78911,user_10256,4.0
78911,user_8109,5.0
78911,user_6482,3.0
78911,user_8611,5.0
78911,user_6720,5.0
78911,user_4136,5.0
78911,user_5863,5.0
78911,user_6004,5.0
78911,user_3810,5.0
78911,user_10506,5.0
78911,user_11026,5.0
78911,user_2275,5.0
78911,user_5258,5.0
78911,user_2249,4.0
78911,user_3935,4.0
78911,user_8435,5.0
78911,user_8400,5.0
78911,user_9319,5.0
78911,user_5967,4.0
78911,user_4092,5.0
78911,user_3041,5.0
78911,user_2262,4.0
78911,user_9002,4.0
